"TreeID","X","Y","Elevation","Height_m","CBH_m","MinCrownDia_m","MaxCrownDia_m","rotation","R","G","B","DBH_m","LeanFromVertical","LeanAzimuth","StatusCode"
"50_1_ABAM",419231.250602,5288518.43813,0,32.1298806172549,19.2779283703529,5.14078089876078,5.14078089876078,0,0,192,0,0.5,0,0,0
"50_2_ABAM",419217.156964,5288527.94441,0,28.7789805882522,17.2673883529513,4.60463689412035,4.60463689412035,0,255,192,0,0.435,0,0,0
"50_3_ABAM",419214.79612,5288527.93813,0,29.2595907891228,17.5557544734737,4.68153452625965,4.68153452625965,0,255,192,0,0.444,0,0,0
"50_4_ABAM",419216.156411,5288531.55931,0,32.3765788359287,19.4259473015572,5.18025261374859,5.18025261374859,0,255,192,0,0.505,0,0,0
"50_5_TSHE",419219.508914,5288529.01039,0,29.2002542819728,17.5201525691837,4.67204068511565,4.67204068511565,0,255,192,0,0.423,0,0,0
"50_6_ABAM",419221.979917,5288533.86714,0,31.330195974846,18.7981175849076,5.01283135597536,5.01283135597536,0,255,192,0,0.484,0,0,0
"50_7_TSHE",419225.233343,5288532.61391,0,30.0985297483073,18.0591178489844,4.81576475972917,4.81576475972917,0,255,192,0,0.442,0,0,0
"50_8_TSHE",419227.696376,5288533.83318,0,23.246980018334,13.9481880110004,3.71951680293345,3.71951680293345,0,0,192,0,0.31,0,0,0
"50_9_TSHE",419231.250602,5288532.43813,0,25.861370213375,15.516822128025,4.13781923413999,4.13781923413999,0,255,192,0,0.357,0,0,0
"50_10_ABAM",419234.579878,5288532.85881,0,33.2042462832185,19.9225477699311,5.31267940531497,5.31267940531497,0,255,192,0,0.522,0,0,0
"50_11_ABAM",419232.307789,5288538.61045,0,29.046675228714,17.4280051372284,4.64746803659425,4.64746803659425,0,255,192,0,0.44,0,0,0
"50_12_TSHE",419239.597153,5288529.92617,0,18.3085562319242,10.9851337391545,2.92936899710788,2.92936899710788,0,0,192,0,0.231,0,0,0
"50_13_ABAM",419247.698533,5288526.46032,0,30.307972464034,18.1847834784204,4.84927559424544,4.84927559424544,0,255,192,0,0.464,0,0,0
"50_14_ABAM",419240.958806,5288525.49155,0,31.2796888931124,18.7678133358674,5.00475022289798,5.00475022289798,0,255,192,0,0.483,0,0,0
"50_15_TSHE",419244.86243,5288524.49851,0,29.581660055283,17.7489960331698,4.73306560884527,4.73306560884527,0,255,192,0,0.431,0,0,0
"50_16_TSHE",419243.102862,5288520.31534,0,24.0485134105431,14.4291080463259,3.8477621456869,3.8477621456869,0,0,192,0,0.324,0,0,0
"50_17_TSHE",419244.675656,5288520.61251,0,27.1684528350708,16.3010717010425,4.34695245361132,4.34695245361132,0,255,192,0,0.382,0,0,0
"50_18_TSHE",419249.549805,5288516.51481,0,29.0560074673429,17.4336044804057,4.64896119477487,4.64896119477487,0,0,192,0,0.42,0,0,0
"50_19_TSHE",419246.934754,5288512.41755,0,33.1143245244369,19.8685947146621,5.2982919239099,5.2982919239099,0,255,192,0,0.51,0,0,0
"50_20_ABAM",419245.671199,5288507.17153,0,19.9828368839393,11.9897021303636,3.19725390143028,3.19725390143028,0,255,192,0,0.287,0,0,0
"50_21_TSHE",419240.564544,5288506.93637,0,31.7319533244583,19.039171994675,5.07711253191333,5.07711253191333,0,255,192,0,0.478,0,0,0
"50_22_ABAM",419239.368835,5288508.41295,0,29.3126486665012,17.5875891999007,4.69002378664019,4.69002378664019,0,255,192,0,0.445,0,0,0
"50_23_ABAM",419237.541521,5288506.60663,0,31.3806404173946,18.8283842504368,5.02090246678314,5.02090246678314,0,255,192,0,0.485,0,0,0
"50_24_TSHE",419238.396052,5288503.78779,0,29.3915445276208,17.6349267165725,4.70264712441932,4.70264712441932,0,255,192,0,0.427,0,0,0
"50_25_TSHE",419242.685088,5288503.26406,0,32.4741042280088,19.4844625368053,5.19585667648141,5.19585667648141,0,255,192,0,0.495,0,0,0
