"TreeID","X","Y","Elevation","Height_m","CBH_m","MinCrownDia_m","MaxCrownDia_m","rotation","R","G","B","DBH_m","LeanFromVertical","LeanAzimuth","StatusCode"
"51_1_ABAM",419205.537713,5288421.79511,0,29.9962558828009,17.9977535296805,4.79940094124814,4.79940094124814,0,0,192,0,0.458,0,0,0
"51_2_ABAM",419193.298886,5288426.73992,0,34.2506407226756,20.5503844336054,5.4801025156281,5.4801025156281,0,0,192,0,0.544,0,0,0
"51_3_ABAM",419185.439712,5288430.74332,0,32.2287406141309,19.3372443684785,5.15659849826094,5.15659849826094,0,0,192,0,0.502,0,0,0
"51_4_TSHE",419196.752722,5288428.41508,0,25.322921221529,15.1937527329174,4.05166739544463,4.05166739544463,0,255,192,0,0.347,0,0,0
"51_5_TSHE",419197.533792,5288431.00257,0,31.106995439553,18.6641972637318,4.97711927032848,4.97711927032848,0,255,192,0,0.464,0,0,0
"51_6_ABAM",419201.932446,5288427.79528,0,34.5313340047032,20.7188004028219,5.52501344075251,5.52501344075251,0,0,192,0,0.55,0,0,0
"51_7_TSHE",419202.069537,5288434.73852,0,28.5212879647261,17.1127727788357,4.56340607435618,4.56340607435618,0,255,192,0,0.409,0,0,0
"51_8_ABAM",419208.440775,5288433.43866,0,17.4178101421044,10.4506860852627,2.78684962273671,2.78684962273671,0,0,192,0,0.249,0,0,0
"51_9_ABAM",419208.656388,5288436.46733,0,32.9140662612367,19.748439756742,5.26625060179787,5.26625060179787,0,255,192,0,0.516,0,0,0
"51_10_TSHE",419217.005841,5288429.82518,0,26.4955729828402,15.8973437897041,4.23929167725444,4.23929167725444,0,255,192,0,0.369,0,0,0
"51_11_TSHE",419217.688377,5288426.95276,0,30.1450918700066,18.0870551220039,4.82321469920105,4.82321469920105,0,255,192,0,0.443,0,0,0
"51_12_TSHE",419221.20712,5288428.12596,0,24.0485134105431,14.4291080463259,3.8477621456869,3.8477621456869,0,255,192,0,0.324,0,0,0
"51_13_TSHE",419219.135595,5288423.46472,0,30.3768544332612,18.2261126599567,4.86029670932179,4.86029670932179,0,255,192,0,0.448,0,0,0
"51_14_TSHE",419222.624721,5288419.0888,0,26.3382191481545,15.8029314888927,4.21411506370471,4.21411506370471,0,255,192,0,0.366,0,0,0
"51_15_TSHE",419226.68547,5288415.73109,0,31.908200675968,19.1449204055808,5.10531210815488,5.10531210815488,0,255,192,0,0.482,0,0,0
"51_16_TSHE",419219.307516,5288413.84511,0,28.0768391097712,16.8461034658627,4.49229425756339,4.49229425756339,0,255,192,0,0.4,0,0,0
